"Source 
(H -HK-CERT/
U - US-CERT/
M - MSS)","Primary
			Vendor -- Product",Description,Published,CVSS Score,Source & Patch Info,"Relevant to Corporate IT 
(Yes / No / Maybe)",Vuln
 ,ibm -- guardium_data_encryption,IBM Guardium Data Encryption (GDE) 3.0.0.2 and 4.0.0.4 does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,2021-07-07,not yet calculated,CVE-2021-20474, ,Not Yet Assigned
 ,ibm -- infosphere_information_server,"IBM InfoSphere Information Server 11.7 is vulnerable to SQL injection. A remote attacker could send specially crafted SQL statements, which could allow the attacker to view, add, modify or delete information in the back-end database. IBM X-Force ID: 201164.",2021-07-09,not yet calculated,CVE-2021-29730, ,Not Yet Assigned
 ,ibm -- infosphere_information_server,IBM InfoSphere Information Server 11.7 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 200966.,2021-07-09,not yet calculated,CVE-2021-29712, ,Not Yet Assigned
 ,ibm -- urbancode_deploy,"IBM UrbanCode Deploy (UCD) 6.2.7.3, 6.2.7.4, 6.2.7.8 , 6.2.7.9, 7.0.3.0, 7.0.4.0, 7.0.5.4, 7.1.0.0, 7.1.1.0, 7.1.1.1, and 7.1.1.2 could allow an authenticated user with certain permissions to initiate an agent upgrade through the CLI interface. IBM X-Force ID: 200965.",2021-07-08,not yet calculated,CVE-2021-29711, ,Not Yet Assigned
 ,iobit -- advanced_systemcare_ultimate,"A privilege escalation vulnerability exists in the way IOBit Advanced SystemCare Ultimate 14.2.0.220 driver handles Privileged I/O write requests. During IOCTL 0x9c40a0dc, the first dword passed in the input buffer is the device port to write to and the word at offset 4 is the value to write via the OUT instruction. The OUT instruction can write one byte to the given I/O device port, potentially leading to escalated privileges of unprivileged users. A local attacker can send a malicious IRP to trigger this vulnerability.",2021-07-07,not yet calculated,CVE-2021-21788, ,Not Yet Assigned
 ,iobit -- advanced_systemcare_ultimate,"A privilege escalation vulnerability exists in the way IOBit Advanced SystemCare Ultimate 14.2.0.220 driver handles Privileged I/O write requests. During IOCTL 0x9c40a0d8, the first dword passed in the input buffer is the device port to write to and the byte at offset 4 is the value to write via the OUT instruction. The OUT instruction can write one byte to the given I/O device port, potentially leading to escalated privileges of unprivileged users.",2021-07-07,not yet calculated,CVE-2021-21787, ,Not Yet Assigned
 ,iobit -- advanced_systemcare_ultimate,"A privilege escalation vulnerability exists in the way IOBit Advanced SystemCare Ultimate 14.2.0.220 driver handles Privileged I/O write requests. During IOCTL 0x9c40a0e0, the first dword passed in the input buffer is the device port to write to and the dword at offset 4 is the value to write via the OUT instruction. A local attacker can send a malicious IRP to trigger this vulnerability.",2021-07-07,not yet calculated,CVE-2021-21789, ,Not Yet Assigned
 ,iobit -- advanced_systemcare_ultimate,A privilege escalation vulnerability exists in the IOCTL 0x9c406144 handling of IOBit Advanced SystemCare Ultimate 14.2.0.220. A specially crafted I/O request packet (IRP) can lead to increased privileges. An attacker can send a malicious IRP to trigger this vulnerability.,2021-07-07,not yet calculated,CVE-2021-21786, ,Not Yet Assigned
 ,kaseya -- vsa,Local file inclusion exists in Kaseya VSA before 9.5.6.,2021-07-09,not yet calculated,CVE-2021-30121, ,Not Yet Assigned
 ,kaseya -- vsa,Cross Site Scripting (XSS) exists in Kaseya VSA before 9.5.7.,2021-07-09,not yet calculated,CVE-2021-30119, ,Not Yet Assigned
 ,kaseya -- vsa,Kaseya VSA through 9.5.7 allows attackers to bypass the 2FA requirement.,2021-07-09,not yet calculated,CVE-2021-30120, ,Not Yet Assigned
 ,kaseya -- vsa,SQL injection exists in Kaseya VSA before 9.5.6.,2021-07-09,not yet calculated,CVE-2021-30117, ,Not Yet Assigned
 ,kaseya -- vsa,Kaseya VSA before 9.5.5 allows remote code execution.,2021-07-09,not yet calculated,CVE-2021-30118, ,Not Yet Assigned
 ,kaseya -- vsa,An XML External Entity (XXE) issue exists in Kaseya VSA before 9.5.6.,2021-07-09,not yet calculated,CVE-2021-30201, ,Not Yet Assigned
 ,keycloak -- keycloak,A flaw was found in keycloak-model-infinispan in keycloak versions before 14.0.0 where authenticationSessions map in RootAuthenticationSessionEntity grows boundlessly which could lead to a DoS attack.,2021-07-09,not yet calculated,CVE-2021-3637, ,Not Yet Assigned
 ,lavalite-cms -- lavalite-cms,Cross Site Scripting (XSS) vulnerability in LavaLite-CMS 5.8.0 via the Menu Links feature.,2021-07-07,not yet calculated,CVE-2020-23700, ,Not Yet Assigned
 ,libxml2 -- libxlm2,A flaw was found in libxml2. Exponential entity expansion attack its possible bypassing all existing protection mechanisms and leading to denial of service.,2021-07-09,not yet calculated,CVE-2021-3541, ,Not Yet Assigned
 ,linux -- linux_kernel,"An out-of-bounds memory write flaw was found in the Linux kernel's joystick devices subsystem in versions before 5.9-rc1, in the way the user calls ioctl JSIOCSBTNMAP. This flaw allows a local user to crash the system or possibly escalate their privileges on the system. The highest threat from this vulnerability is to confidentiality, integrity, as well as system availability.",2021-07-09,not yet calculated,CVE-2021-3612, ,Not Yet Assigned
 ,linux -- linux_kernel,"kernel/module.c in the Linux kernel before 5.12.14 mishandles Signature Verification, aka CID-0c18f29aae7c. Without CONFIG_MODULE_SIG, verification that a kernel module is signed, for loading via init_module, does not occur for a module.sig_enforce=1 command-line argument.",2021-07-07,not yet calculated,CVE-2021-35039, ,Not Yet Assigned
 ,linuxptp -- linuxptp,"A flaw was found in the ptp4l program of the linuxptp package. A missing length check when forwarding a PTP message between ports allows a remote attacker to cause an information leak, crash, or potentially remote code execution. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability. This flaw affects linuxptp versions before 3.1.1, before 2.0.1, before 1.9.3, before 1.8.1, before 1.7.1, before 1.6.1 and before 1.5.1.",2021-07-09,not yet calculated,CVE-2021-3570, ,Not Yet Assigned
 ,linuxptp -- linuxptp,"A flaw was found in the ptp4l program of the linuxptp package. When ptp4l is operating on a little-endian architecture as a PTP transparent clock, a remote attacker could send a crafted one-step sync message to cause an information leak or crash. The highest threat from this vulnerability is to data confidentiality and system availability. This flaw affects linuxptp versions before 3.1.1 and before 2.0.1.",2021-07-09,not yet calculated,CVE-2021-3571, ,Not Yet Assigned
 ,ljcms -- r60321,A SQL injection vulnerability in /question.php of LJCMS Version v4.3.R60321 allows attackers to obtain sensitive database information.,2021-07-08,not yet calculated,CVE-2020-20583, ,Not Yet Assigned
 ,metinfo -- metinfo,A blind SQL injection in /admin/?n=logs&c=index&a=dode of Metinfo 7.0 beta allows attackers to access sensitive database information.,2021-07-08,not yet calculated,CVE-2020-20585, ,Not Yet Assigned
 ,mikrotik -- routeros,Mikrotik RouterOs before 6.47 (stable tree) suffers from an uncontrolled resource consumption vulnerability in the /nova/bin/route process. An authenticated remote attacker can cause a Denial of Service due to overloading the systems CPU.,2021-07-08,not yet calculated,CVE-2020-20217, ,Not Yet Assigned
 ,mipcms -- mipcms,A server side request forgery (SSRF) vulnerability in /ApiAdminDomainSettings.php of MipCMS 5.0.1 allows attackers to access sensitive information.,2021-07-08,not yet calculated,CVE-2020-20582, ,Not Yet Assigned
 ,mozilocms -- mozilocms,"A stored cross site scripting (XSS) vulnerability in moziloCMS 2.0 allows authenticated attackers to execute arbitrary web scripts or HTML via a crafted payload entered into the ""Content"" parameter.",2021-07-09,not yet calculated,CVE-2020-25394, ,Not Yet Assigned
 ,octopus -- server,"When configuring Octopus Server if it is configured with an external SQL database, on initial configuration the database password is written to the OctopusServer.txt log file in plaintext.",2021-07-08,not yet calculated,CVE-2021-31816, ,Not Yet Assigned
 ,octopus -- server,"When configuring Octopus Server if it is configured with an external SQL database, on initial configuration the database password is written to the OctopusServer.txt log file in plaintext.",2021-07-08,not yet calculated,CVE-2021-31817, ,Not Yet Assigned
 ,panasonic -- fpwin_pro,"Panasonic FPWIN Pro, all Versions 7.5.1.1 and prior, allows an attacker to craft a project file specifying a URI that causes the XML parser to access the URI and embed the contents, which may allow the attacker to disclose information that is accessible in the context of the user executing software.",2021-07-09,not yet calculated,CVE-2021-32972, ,Not Yet Assigned
 ,pbootcms -- pbootcms,Crossi Site Scripting (XSS) vulnerability in PbootCMS 2.0.3 in admin.php.,2021-07-08,not yet calculated,CVE-2020-20363, ,Not Yet Assigned
 ,pbootcms -- pbootcms,Incorrect Access Control vulnerability in PbootCMS 2.0.6 via the list parameter in the update function in upgradecontroller.php.,2021-07-09,not yet calculated,CVE-2020-22535, ,Not Yet Assigned
 ,pbootcms -- pbootcms,Remote Code Execution vulnerability in PbootCMS 2.0.8 in the message board.,2021-07-08,not yet calculated,CVE-2020-23580, ,Not Yet Assigned
 ,php-fusion -- php-fusion,Cross Site Scripting (XSS) vulnerability in PHP-Fusion 9.03.60 via 'New Shout' in /infusions/shoutbox_panel/shoutbox_admin.php.,2021-07-07,not yet calculated,CVE-2020-23702, ,Not Yet Assigned
 ,pimcore -- pimcore,This affects the package pimcore/pimcore before 10.0.7. This issue exists due to the absence of check on the storeId parameter in the method collectionsActionGet and groupsActionGet method within the ClassificationstoreController class.,2021-07-09,not yet calculated,CVE-2021-23405, ,Not Yet Assigned
